id_transfermarkt,nombre_transfermarkt,posicion_transfermarkt,id_fbref,mejor_nombre_fbref,mejor_score
641728,romario bolanos,Delantero,eca6fc06,alexander bolanos,64
354640,jose hernandez,Defensa,4f37e1bf,manuel hernandez,78
713786,silvano estacio,Medio,b0171781,facundo barcelo,47
129725,jose francisco cevallos jr.,Medio,ef45ec01,jose cevallos enriquez,74
621171,edu pineda,Medio,f81dd218,xavier pineda,75
310648,javier quinonez,Defensa,ed0101c1,jhonny quinonez,70
54592,alejandro frezzotti,Defensa,cb6ec2ca,alejandro manchot,69
647802,eduardo jimenez,Portero,a6ba3150,kenner leni,38
687631,mateo piedra,Defensa,3303476f,ivan piedra,71
803356,liam mccabe,Defensa,c5891da7,brian cucco,45
674639,denilson bolanos,Defensa,a215e90f,jimmy bolanos,70
630426,kevin jimenez,Delantero,02a40554,ismael zuniga,38
33544,antonio valencia,Defensa,96535212,frank ventura,48
720728,joel ventura,Defensa,96535212,frank ventura,74
487346,ezequiel piovi,Medio,27517ef6,lucas piovi,62
847201,jefferson troya,Medio,e8cb9946,jefferson arce,78
154698,cristian martinez,Delantero,2c4f5038,cristian borja,73
266764,ronny medina,Delantero,f3575cc4,davinson jama,40
146227,jasper cillessen,Portero,c9cb972b,jaume domenech,40
398131,cristian rivero,Portero,fc70e345,stole dimitrievski,36
149498,gabriel paulista,Defensa,c92c24f0,maximiliano caufriez,50
346289,mouctar diakhaby,Defensa,dc1ce4f5,cristhian mosquera,47
90681,eliaquim mangala,Defensa,c92c24f0,maximiliano caufriez,44
35939,ezequiel garay,Defensa,59c29820,cesar tarrega,37
251860,javi jimenez,Defensa,f99cc198,martin tejon,42
602156,guillem molina,Defensa,c92c24f0,maximiliano caufriez,47
65318,jaume costa,Defensa,59c29820,cesar tarrega,50
282724,adrian guerrero,Defensa,f99cc198,martin tejon,52
130365,alessandro florenzi,Defensa,59c29820,cesar tarrega,44
74869,francis coquelin,Medio,3d79a68c,francisco perez,45
372246,carlos soler,Medio,1137759d,sergi canos,70
63463,daniel wass,Medio,b4adf12d,warren madrigal,46
569375,koba koindredi,Medio,c83e3553,david otorbi,38
557149,kang-in lee,Medio,c487901c,diego lopez,45
599263,vicente esquerdo,Medio,3828f130,javier guerra,48
622992,pablo gozalbez,Medio,c487901c,diego lopez,40
225122,goncalo guedes,Delantero,c487901c,diego lopez,40
98322,denis cheryshev,Delantero,e6697917,domingos andre ribeiro almeida,31
527350,manu vallejo,Delantero,84f55b4a,german valera,64
131505,rodrigo,Delantero,37e103f8,hugo duro,50
27389,kevin gameiro,Delantero,44330c36,alberto mari,48
97925,munir el kajoui,Portero,0dca768b,alfonso herrero,27
465318,kellyan garcia,Portero,090e367c,carlos lopez,31
631049,gonzalo crettaz,Portero,090e367c,carlos lopez,37
62945,luis hernandez,Defensa,327d75f2,einar galilea,44
349836,diego gonzalez,Defensa,a57a55dd,diego murillo,56
308371,mikel villanueva,Defensa,327d75f2,einar galilea,41
63723,david lomban,Defensa,eff76ba2,dani sanchez,50
465317,juande rivas,Defensa,2bf90480,alex pastor,43
126625,juankar,Defensa,38daeede,puga,36
696890,cristo romero,Defensa,a57a55dd,diego murillo,46
465316,ismael casas,Defensa,eff76ba2,dani sanchez,42
28285,dani pacheco,Medio,b344c7d5,dani lorenzo,58
262220,mohamed benkhemassa,Medio,95ca716a,haitam abaida,44
44073,adrian gonzalez,Medio,b344c7d5,dani lorenzo,52
295622,keidi bare,Medio,2a968ed9,kevin medina,45
373595,badr boulahroud,Medio,a09bc5e8,david larrubia,48
631055,alberto quintana,Medio,95ca716a,haitam abaida,41
256680,juan pablo anor,Medio,731b58b9,juanpe,48
610335,ivan jaime,Medio,64170f54,izan merino,57
339816,tete morente,Delantero,a952a529,julen lobete,50
790958,rafael camacho,Delantero,679b9236,aaron ochoa,48
66112,keko gontan,Delantero,d9b0e57e,antonio cordero,46
175836,miguel cifuentes,Delantero,2a968ed9,kevin medina,36
118330,renato santos,Delantero,f807f8b3,yanis rahmani,46
57943,aaron niguez,Delantero,679b9236,aaron ochoa,62
465321,hicham boussefiane,Delantero,679b9236,aaron ochoa,41
631067,julito martinez,Delantero,a952a529,julen lobete,44
610336,antonin,Delantero,d9b0e57e,antonio cordero,55
346901,lorenzo gonzalez,Delantero,b344c7d5,dani lorenzo,74
140082,armando sadiku,Delantero,f807f8b3,yanis rahmani,52
268186,sergio buenacasa,Delantero,33137f4d,sergio castel,69
37403,roberto,Portero,9970da54,antonio sivera,29
582718,aritz castro,Portero,bf17fb4a,adrian rodriguez,43
67080,victor laguardia,Defensa,a35134ae,aleksandar sedlar,42
354697,tachi,Defensa,ffacd3d5,manu sanchez,35
295414,adrian marin,Defensa,698f11e3,moussa diarra,48
568158,javi lopez,Defensa,ffacd3d5,manu sanchez,36
483573,martin aguirregabiria,Defensa,698f11e3,moussa diarra,41
184767,ximo navarro,Defensa,698f11e3,moussa diarra,48
351746,rafa navarro,Defensa,698f11e3,moussa diarra,40
46110,ljubomir fejsa,Medio,2a0c8ba4,joan jordan,48
375710,jeando fuchs,Medio,9e85dbeb,alejandro jay agustin,48
263856,victor camarasa,Medio,90df343e,carlos vicente,62
242497,pere pons,Medio,4c0a6a48,jon guridi,42
139895,tomas pina,Medio,f61143dd,tomas conechny,67
45639,mubarak wakaso,Medio,8e48dc61,ander guevara,37
76273,manu garcia,Medio,64035864,carlos martin,50
630990,ismael gutierrez,Medio,9e85dbeb,alejandro jay agustin,43
615636,abdallahi mahmoud,Medio,9a796115,abderrahman rebbach,44
246277,burgui,Delantero,eb3dd471,luis rioja,38
425028,jose luis rodriguez,Delantero,eb3dd471,luis rioja,57
88490,aleix vidal,Delantero,57be54ec,asier villalibre,52
133794,edgar mendez,Delantero,90df343e,carlos vicente,46
261502,paulino de la fuente,Delantero,a6b6c1cf,julen lartitegi,40
73185,lucas perez,Delantero,ca6edaa0,luka romero,55
81999,joselu,Delantero,ae14af56,joaquin panichelli,33
98596,john guidetti,Delantero,f3945e07,toni martinez,38
101118,joel robles,Portero,2ae958ab,fran vieites,26
335221,dani martin,Portero,f76e6b4e,adrian,47
251877,carlos marin,Portero,3a6e83d7,manu gonzalez,48
566666,dani rebollo,Portero,f76e6b4e,adrian,33
80293,aissa mandi,Defensa,b742cc0d,marc bartra,45
129386,zouhair feddal,Defensa,dadf7794,alcazar,48
630989,ricardo visus,Defensa,7f78ad23,ricardo rodriguez,70
356197,alfonso pedraza,Defensa,dadf7794,alcazar,45
193098,alex moreno,Defensa,bba30585,diego llorente,48
476344,emerson royal,Defensa,7e64e657,nobel mendy,50
370691,francis guerrero,Defensa,7f78ad23,ricardo rodriguez,36
32522,antonio barragan,Defensa,b742cc0d,marc bartra,44
284890,jose luis trapaga,Defensa,f9f74e43,jesus rodriguez,44
342385,guido rodriguez,Medio,d7553721,giovani lo celso,32
36350,javi garcia,Medio,da27e268,marc roca,50
582717,david ramos,Medio,da27e268,marc roca,40
531413,ale melendez,Medio,bed68338,abde ezzalzouli,44
633169,nil garrido,Medio,7426f085,johnny cardoso,48
784429,jorge jimenez,Medio,94acdd4e,sergi altimira,37
141834,cristian tello,Delantero,8ae7d0ec,assane diao,40
7663,joaquin,Delantero,84399660,juanmi,46
578878,angel baena,Delantero,8ae7d0ec,assane diao,45
354741,loren moron,Delantero,cb00f1e6,vitor roque,45
278359,borja iglesias,Delantero,82927de4,pablo fornals,44
602979,lluis andreu,Portero,b6160ad0,matias dituro,40
694535,luis castillo,Portero,b6160ad0,matias dituro,38
326416,dani calvo,Defensa,7fd1abc5,bambo diaby,48
184779,gonzalo verdu,Defensa,697295b1,pedro bigas,42
255892,josema,Defensa,5b28b2f6,josan,73
628492,gerard barri,Defensa,d6822279,matia barzic,50
725201,nacho pastor,Defensa,d6822279,matia barzic,42
340206,andoni lopez,Defensa,b7b6ff9b,nunez,47
544106,oscar gil,Defensa,5b28b2f6,josan,43
198866,tekio,Defensa,6b121593,cristian salvador,27
203516,nuke mfulu,Medio,c340d20f,luis roldan,38
95927,manuel sanchez,Medio,4a763ba9,rafael nunez,46
398163,gonzalo villar,Medio,9cf8b289,jose gonzalez richart,63
286841,ramon folch,Medio,7c388b20,oscar plano,45
672953,cesar moreno,Medio,7c388b20,oscar plano,52
786438,jony alamo,Medio,5e95c000,john donald,57
129753,victor rodriguez,Medio,d70a000f,rodrigo mendoza,45
149231,fidel,Delantero,4a763ba9,rafael nunez,35
251889,alberto rubio,Delantero,d70a000f,rodrigo mendoza,43
720532,diego bri,Delantero,d70a000f,rodrigo mendoza,42
93747,yacine qasmi,Delantero,ab472696,agustin alvarez martinez,44
531829,dani escriche,Delantero,ab472696,agustin alvarez martinez,38
510385,claudio medina,Delantero,41e893f1,didac castella,50
29178,nino,Delantero,88b3215c,yago santiago,35
656345,nacho ramon,Delantero,88b3215c,yago santiago,50
731199,adrian molina,Delantero,fcc7ecb4,adam boayar,50
45882,fabri,Portero,75751c99,ivan cuellar,35
29051,manolo reina,Portero,30061f53,dominik greif,48
242301,miquel parera,Portero,75751c99,ivan cuellar,48
408288,jesus ruiz,Portero,924ff27e,leo roman,32
632913,pere garcia,Portero,75751c99,ivan cuellar,35
70946,xisco campos,Defensa,608f2092,johan mojica,42
784717,fran gonzalez,Defensa,a254bbe0,antonio sanchez,50
187530,leonardo koutris,Defensa,f2c6ac01,martin valjent,40
224884,abdul rahman baba,Defensa,cf9bdd43,siebe van der heyden,32
344393,lumor agbenyenu,Defensa,5fd5e542,mateu morey,54
646747,rafa obrador,Defensa,b857bd29,antonio raillo,38
341272,alex pozo,Defensa,5db04597,pablo maffeo,48
350364,joan sastre,Defensa,608f2092,johan mojica,52
442816,fran gamez,Defensa,a254bbe0,antonio sanchez,48
81796,sung-yueng ki,Medio,70f8e0bd,dani rodriguez,37
72319,marc pedraza,Medio,d1b060e2,abdon prats,43
58799,salva sevilla,Medio,59bb99d1,jan salas,45
161267,josep sene,Medio,76c2a023,samu costa,40
100722,lago junior,Delantero,38b0cf42,javier llabres,48
142920,aleksandar trajkovski,Delantero,13ddc856,takuma asano,48
79893,yannis salibur,Delantero,38b0cf42,javier llabres,43
76032,aridai cabrera,Delantero,38b0cf42,javier llabres,50
769063,luka romero,Delantero,c997b942,roberto navarro,54
459463,cucho hernandez,Delantero,4acd733a,valery fernandez,52
178187,alex alegria,Delantero,4acd733a,valery fernandez,50
59349,diego marino,Portero,93467324,elmo henriksson,44
399247,javi benitez,Portero,039ae103,ruben yanez,43
214770,borja lopez,Defensa,d1c7de35,pablo garcia,43
45256,jean-sylvain babin,Defensa,230f7fd6,diego sanchez,39
53301,marc valiente,Defensa,df80c321,lander olaetxea,50
510369,carlos cordero,Defensa,34e39a18,eric curbelo,54
361500,isma aizpiri,Defensa,d1c7de35,pablo garcia,42
416270,alberto espeso,Defensa,21d5cdc4,guillermo rosas,48
104234,unai medina,Defensa,b9d0446f,nikola maras,43
27487,francisco molinero,Defensa,d1c7de35,pablo garcia,40
392655,bogdan milovanov,Defensa,d1c7de35,pablo garcia,36
56134,javi fuego,Medio,06983922,victor campuzano,38
363057,pedro diaz,Medio,1b2f8c73,dani queipo,48
176133,hernan santana,Medio,99dde7fc,jonathan dubasin,47
277118,manu garcia,Medio,337bccc5,nacho martin,43
238717,pablo perez,Medio,0d78c8e2,pierre mbemba,50
531376,berto,Delantero,ed55b838,gelabert,62
345061,murilo de souza,Delantero,469a6a55,alejandro lozano,45
71394,carlos carmona,Delantero,e9e8c5ca,gaspar campos,52
253153,alvaro traver,Delantero,469a6a55,alejandro lozano,48
268249,isma cerro,Delantero,e9e8c5ca,gaspar campos,43
602759,cesar garcia,Delantero,e9e8c5ca,gaspar campos,48
190804,uros djurdjevic,Delantero,05816e19,juan ferney otero,38
141835,alvaro vazquez,Delantero,469a6a55,alejandro lozano,47
211453,neftali manzambi,Delantero,1b2f8c73,dani queipo,44
8176,oier olazabal,Portero,f38284bb,alejandro primo,29
299715,koke vegas,Portero,14e05913,alfonso pastor,33
257851,ruben vezo,Defensa,de204fbb,jorge cabello,35
302991,erick cabaco,Defensa,de204fbb,jorge cabello,48
158791,sergio postigo,Defensa,c748a0b2,diego pampin,38
188838,bruno gonzalez,Defensa,66c86ef6,borja cortina,44
175323,oscar duarte,Defensa,9dfdbdeb,oscar clemente,62
536152,gonzalo pereira,Defensa,de204fbb,jorge cabello,43
396115,eliseo falcon,Defensa,c748a0b2,diego pampin,48
193784,carlos clerc,Defensa,40498af1,andres garcia,48
125931,tono garcia,Defensa,40498af1,andres garcia,71
228917,jorge miramon,Defensa,de204fbb,jorge cabello,62
71905,coke,Defensa,de204fbb,jorge cabello,35
203778,ivan lopez,Defensa,0e6fd505,david selles,36
361238,ruben garcia,Defensa,40498af1,andres garcia,72
168959,nemanja radoja,Medio,ecc77652,pablo martinez,43
151470,nikola vukcevic,Medio,ad1ffcfd,vicente iborra,48
611198,alex blesa,Medio,56bcaaa0,carlos alvarez,50
245014,enis bardhi,Medio,e2290a67,fabricio,42
172142,hernani,Delantero,20588520,xavi grande,44
67548,ruben rochina,Delantero,2fbe6af0,ivan romero,42
445631,joan monterde,Delantero,2fbe6af0,ivan romero,50
252677,jose luis morales,Delantero,4a478107,jose luis morales,100
145769,sergio leon,Delantero,9dfdbdeb,oscar clemente,48
65263,jordi masip,Portero,05d950c4,arnau rafus,36
268946,jose antonio caro,Portero,05d950c4,arnau rafus,36
363541,samuel perez,Portero,be6faae0,alvaro aceves,40
221321,joaquin fernandez,Defensa,feb8ba62,jorge gonzalez,45
373683,diego alende,Defensa,feb8ba62,jorge gonzalez,38
127554,nacho martinez,Defensa,60359288,javi sanchez,46
139434,raul carnero,Defensa,61d964b8,raul chasco,70
379714,roberto corral,Defensa,15937e17,eray comert,48
62144,antonito,Defensa,381dbcfc,david torres,40
71204,javi moyano,Defensa,60359288,javi sanchez,61
590690,victor garcia,Defensa,381dbcfc,david torres,48
207922,luismi sanchez,Medio,70107d4d,ivan sanchez,74
321629,moctar el hacen,Medio,c93231dc,anuar,40
65331,michel herrero,Medio,428a06a7,victor meseguer,41
18900,hatem ben arfa,Medio,60abea75,cesar de la hoz,48
404688,waldo rubio,Delantero,919dd4b1,raul moro,50
142027,pablo hervias,Delantero,919dd4b1,raul moro,36
165467,stole dimitrievski,Portero,117cd0a8,morro,26
58497,alberto garcia,Portero,fc627681,augusto batalla,41
35541,roberto santamaria,Portero,fc627681,augusto batalla,42
717953,josete,Portero,fc627681,augusto batalla,19
717952,mario de luis,Portero,117cd0a8,morro,33
717808,dani merino,Portero,117cd0a8,morro,38
106837,abdoulaye ba,Defensa,5487adcd,abdul mumin,52
240360,esteban saveljich,Defensa,ce46e850,pelayo fernandez,36
179896,antonio milic,Defensa,db001fa9,alfonso espino,44
281773,jose leon,Defensa,db001fa9,alfonso espino,43
717957,jorge moreno,Defensa,db001fa9,alfonso espino,38
638588,martin pascual,Defensa,b1b99435,andrei ratiu,46
126516,antonio luna,Defensa,db001fa9,alfonso espino,46
249471,saul garcia,Defensa,b1b99435,andrei ratiu,52
128295,tito,Defensa,eea5130e,pedro diaz,29
709392,javi rubio,Defensa,b1b99435,andrei ratiu,45
37337,mario suarez,Medio,db8f0eba,adri embarba,50
195605,jose pozo,Medio,715bf047,james rodriguez,42
343273,joni montiel,Medio,535771bb,joni montiel,100
717958,dani moreno,Medio,535771bb,joni montiel,52
153427,bebe,Delantero,db8f0eba,adri embarba,25
288318,adrian embarba,Delantero,db8f0eba,adri embarba,92
531277,andres martin,Delantero,db8f0eba,adri embarba,56
85500,juan villar,Delantero,32974271,sergi guardiola,46
362086,isi palazon,Delantero,49dbab27,isaac palazon camacho,78
731222,alberto bernardo,Delantero,90bbd822,alvaro garcia,48
54890,leonardo ulloa,Delantero,90bbd822,alvaro garcia,44
44514,federico piovaccari,Delantero,38ce1150,jorge de frutos,41
678124,marc echarri,Delantero,db8f0eba,adri embarba,58
736425,fabian luzzi,Delantero,32974271,sergi guardiola,37
207302,sergio rico,Portero,f127d782,alvaro fernandez,37
207834,bono,Portero,c25f14a7,alberto lopez,35
396107,javi diaz,Portero,bdedffac,ørjan nyland,40
37712,daniel carrico,Defensa,b9f282ec,valentin barco,57
282429,sergio reguilon,Defensa,112521d1,adria pedrosa,43
93935,sergio escudero,Defensa,112521d1,adria pedrosa,43
387321,felipe chacartegui,Defensa,112521d1,adria pedrosa,39
711628,pablo perez,Defensa,112521d1,adria pedrosa,42
15956,jesus navas,Defensa,0a69de7b,kike salas,48
396109,genaro rodriguez,Medio,374d5158,gonzalo montiel,52
263727,joan jordan,Medio,cc6de655,juanlu sanchez,48
396145,pepe mena,Medio,e7f3e8a7,chidera ejuke,45
537382,bryan gil,Delantero,b9f282ec,valentin barco,43
70934,nolito,Delantero,0c61c77c,dodi lukebakio,40
461858,jose alonso lara,Delantero,d2ba7592,israel dominguez,38
174694,rony lopes,Delantero,3f10bd22,jesus navas,38
223725,munir el haddadi,Delantero,0c61c77c,dodi lukebakio,40
433049,youssef en-nesyri,Delantero,3f10bd22,jesus navas,36
145866,munas dabbur,Delantero,3f10bd22,jesus navas,43
50935,chicharito,Delantero,c92e1a31,kelechi iheanacho,37
388516,josep martinez,Portero,8194b09d,alvaro killane,36
54217,raul fernandez,Portero,04ac8285,jasper cillessen,33
417913,alvaro valles,Portero,8194b09d,alvaro killane,74
390823,eric curbelo,Defensa,db714daf,benito ramirez,46
93330,deivid,Defensa,c56a2d27,viti,40
44735,aythami artiles,Defensa,e7630876,mika marmol,46
73180,martin mantovani,Defensa,efaefda0,marvin,45
73319,alberto de la bella,Defensa,db714daf,benito ramirez,42
64363,dani castellano,Defensa,db714daf,benito ramirez,41
537232,dani martin,Defensa,efaefda0,marvin,59
230222,alvaro lemos,Defensa,853f211e,alex munoz,45
531418,jesus fortes,Defensa,9c137b36,alex suarez,35
340861,david herrera,Defensa,db714daf,benito ramirez,37
158795,david timor,Medio,ec7c84c2,javier munoz,52
65489,javi castellano,Medio,61220da2,jose campana,44
169212,slavoljub srnic,Medio,22a312ec,aboubacar bassinga,42
455080,josemi castaneda,Medio,61220da2,jose campana,71
797162,pol salvador,Medio,e7aa9d7c,fabio silva,52
153238,jonathan viera,Medio,ec7c84c2,javier munoz,46
309980,federico varela,Medio,618f396a,manuel fuster,50
223068,tana,Medio,61220da2,jose campana,38
197576,maikel mesa,Medio,833fb62e,sandro ramirez,48
311439,toni segura,Medio,618f396a,manuel fuster,42
684928,pablo haro,Medio,c2c8897d,alberto moleiro,48
390667,jean-armel drole,Delantero,833fb62e,sandro ramirez,47
282672,benito ramirez,Delantero,833fb62e,sandro ramirez,71
388518,juan fernandez,Delantero,4737cebe,adnan januzaj,52
261493,cristian cedres,Delantero,833fb62e,sandro ramirez,41
110366,sergio araujo,Delantero,c2c8897d,alberto moleiro,50
114282,cristian lopez,Delantero,833fb62e,sandro ramirez,43
213595,juanjo narvaez,Delantero,02319ad7,jaime mata,42
38746,tomas pekhart,Delantero,b92b456a,marc cardona,40
25316,ruben castro,Delantero,b92b456a,marc cardona,50
337247,boris rapaic,Delantero,78b8ac63,oliver mcburnie,37
699501,clau mendes,Delantero,618f396a,manuel fuster,42
453704,alvaro fernandez,Portero,8f29e08b,juan perez,46
290275,antonio valera,Portero,7db7e7d6,adrian pereda,44
139341,josue sa,Defensa,978cd030,jorge pulido,40
171362,pablo insua,Defensa,957251b2,ruben pulido penas,41
227015,toni datkovic,Defensa,8fa6026e,tony abad,45
531824,kike hermoso,Defensa,8611e214,miguel loureiro,44
56777,luisinho,Defensa,8611e214,miguel loureiro,35
399775,miguel llambrich,Defensa,8611e214,miguel loureiro,65
25412,pedro lopez,Defensa,978cd030,jorge pulido,52
129679,cheick doukoure,Medio,ae0b87db,patrick soko,52
223073,eugeni,Medio,4adbda62,ayman arguigue,40
44069,pedro mosquera,Medio,703962e1,javi perez,42
51474,mikel rico,Medio,0370609a,javier mier,38
340867,jaime seoane,Medio,5dd86009,jaime escario,64
383153,kelechi nwakali,Medio,5dd86009,jaime escario,43
201861,juan carlos real,Medio,5dd86009,jaime escario,55
282371,ivi lopez,Medio,703962e1,javi perez,63
210143,alex gallar,Delantero,4adbda62,ayman arguigue,40
71918,david ferreiro,Delantero,b68138a8,javier hernandez,40
366930,sergio gomez,Delantero,b1ca9991,sergi armero,67
331498,jordi mboula,Delantero,e9fbcc21,joaquin munoz,48
491541,juan penaloza,Delantero,e9fbcc21,joaquin munoz,54
339707,cristo,Delantero,ae0b87db,patrick soko,44
361254,rafa mir,Delantero,0b85df35,marc torra,56
79642,shinji okazaki,Delantero,e9fbcc21,joaquin munoz,37
